GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MINUTES,PTS,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS
0021500468,1610612744,GSW,Golden State,203546,Ian Clark,,,22:06,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500468,1610612744,GSW,Golden State,203949,James Michael McAdoo,,,16:47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500468,1610612744,GSW,Golden State,201574,Jason Thompson,,,8:09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612755,PHI,Philadelphia,203960,JaKarr Sampson,F,,19:40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612755,PHI,Philadelphia,203924,Jerami Grant,F,,30:58,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612755,PHI,Philadelphia,203457,Nerlens Noel,C,,27:38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612755,PHI,Philadelphia,203477,Isaiah Canaan,G,,30:58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612755,PHI,Philadelphia,202397,Ish Smith,G,,25:27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612755,PHI,Philadelphia,203917,Nik Stauskas,,,28:57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612755,PHI,Philadelphia,203496,Robert Covington,,,22:29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612755,PHI,Philadelphia,1626143,Jahlil Okafor,,,23:15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612755,PHI,Philadelphia,1626158,Richaun Holmes,,,8:05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612755,PHI,Philadelphia,204456,T.J. McConnell,,,22:33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612747,LAL,Los Angeles,1626148,Anthony Brown,F,,21:49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612747,LAL,Los Angeles,1626204,Larry Nance Jr.,F,,24:27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612747,LAL,Los Angeles,201579,Roy Hibbert,C,,22:51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612747,LAL,Los Angeles,101150,Lou Williams,G,,36:53,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612747,LAL,Los Angeles,203903,Jordan Clarkson,G,,33:21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612747,LAL,Los Angeles,1626156,D'Angelo Russell,,,25:46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612747,LAL,Los Angeles,203944,Julius Randle,,,23:33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612747,LAL,Los Angeles,101138,Brandon Bass,,,24:56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500494,1610612747,LAL,Los Angeles,201156,Nick Young,,,26:24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612752,NYK,New York,2546,Carmelo Anthony,F,,36:46,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612752,NYK,New York,204001,Kristaps Porzingis,F,,28:19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612752,NYK,New York,201577,Robin Lopez,C,,21:35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612752,NYK,New York,201167,Arron Afflalo,G,,29:03,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612752,NYK,New York,101181,Jose Calderon,G,,34:35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612752,NYK,New York,202498,Lance Thomas,,,26:30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612752,NYK,New York,203124,Kyle O'Quinn,,,11:41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612752,NYK,New York,202338,Kevin Seraphin,,,12:11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612752,NYK,New York,204038,Langston Galloway,,,15:14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612752,NYK,New York,202682,Derrick Williams,,,16:60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612752,NYK,New York,1626170,Jerian Grant,,,3:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612752,NYK,New York,2756,Sasha Vujacic,,,3:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612741,CHI,Chicago,201959,Taj Gibson,F,,25:17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612741,CHI,Chicago,202703,Nikola Mirotic,F,,30:54,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612741,CHI,Chicago,2200,Pau Gasol,C,,28:52,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612741,CHI,Chicago,202710,Jimmy Butler,G,,34:13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612741,CHI,Chicago,2550,Kirk Hinrich,G,,16:27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612741,CHI,Chicago,1626171,Bobby Portis,,,29:51,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612741,CHI,Chicago,201166,Aaron Brooks,,,13:20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612741,CHI,Chicago,203926,Doug McDermott,,,20:29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612741,CHI,Chicago,203503,Tony Snell,,,20:13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612741,CHI,Chicago,202734,E'Twaun Moore,,,18:13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500493,1610612741,CHI,Chicago,203946,Cameron Bairstow,,,2:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612763,MEM,Memphis,2754,Tony Allen,F,,36:23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612763,MEM,Memphis,201145,Jeff Green,F,,43:52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612763,MEM,Memphis,201188,Marc Gasol,C,,45:26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612763,MEM,Memphis,201584,Courtney Lee,G,,41:20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612763,MEM,Memphis,201144,Mike Conley,G,,40:56,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612763,MEM,Memphis,2216,Zach Randolph,,,24:27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612763,MEM,Memphis,201596,Mario Chalmers,,,12:04,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612763,MEM,Memphis,200797,Ryan Hollins,,,6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612763,MEM,Memphis,1713,Vince Carter,,,8:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612763,MEM,Memphis,203210,JaMychal Green,,,5:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612762,UTA,Utah,202330,Gordon Hayward,F,,42:28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612762,UTA,Utah,1626168,Trey Lyles,F,,18:51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612762,UTA,Utah,203481,Jeff Withey,C,,32:04,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612762,UTA,Utah,203918,Rodney Hood,G,,43:37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612762,UTA,Utah,203526,Raul Neto,G,,19:30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612762,UTA,Utah,202344,Trevor Booker,,,35:07,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612762,UTA,Utah,202353,Tibor Pleiss,,,17:09,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612762,UTA,Utah,203504,Trey Burke,,,32:11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612762,UTA,Utah,203187,Chris Johnson,,,8:23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500503,1610612762,UTA,Utah,204060,Joe Ingles,,,15:40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612756,PHX,Phoenix,203933,T.J. Warren,F,,36:25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612756,PHX,Phoenix,200782,P.J. Tucker,F,,28:09,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612756,PHX,Phoenix,2199,Tyson Chandler,C,,12:22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612756,PHX,Phoenix,1626164,Devin Booker,G,,41:42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612756,PHX,Phoenix,202688,Brandon Knight,G,,32:15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612756,PHX,Phoenix,203458,Alex Len,,,6:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612756,PHX,Phoenix,203141,Mirza Teletovic,,,26:46,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612756,PHX,Phoenix,101179,Ronnie Price,,,16:10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612756,PHX,Phoenix,202720,Jon Leuer,,,17:09,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612756,PHX,Phoenix,201603,Sonny Weems,,,8:20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612756,PHX,Phoenix,203462,Archie Goodwin,,,8:20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612756,PHX,Phoenix,203955,Bryce Cotton,,,5:53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612758,SAC,Sacramento,201956,Omri Casspi,F,,29:02,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612758,SAC,Sacramento,200752,Rudy Gay,F,,33:33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612758,SAC,Sacramento,202326,DeMarcus Cousins,C,,26:60,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612758,SAC,Sacramento,203463,Ben McLemore,G,,22:07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612758,SAC,Sacramento,200765,Rajon Rondo,G,,30:21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612758,SAC,Sacramento,201158,Marco Belinelli,,,24:37,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612758,SAC,Sacramento,201954,Darren Collison,,,28:56,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612758,SAC,Sacramento,201585,Kosta Koufos,,,15:05,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612758,SAC,Sacramento,202341,James Anderson,,,14:32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612758,SAC,Sacramento,203552,Seth Curry,,,5:40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612758,SAC,Sacramento,1626161,Willie Cauley-Stein,,,4:50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500496,1610612758,SAC,Sacramento,203112,Quincy Acy,,,4:17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612741,CHI,Chicago,201959,Taj Gibson,F,,29:05,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612741,CHI,Chicago,202703,Nikola Mirotic,F,,28:36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612741,CHI,Chicago,2200,Pau Gasol,C,,33:31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612741,CHI,Chicago,202710,Jimmy Butler,G,,38:42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612741,CHI,Chicago,2550,Kirk Hinrich,G,,20:48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612741,CHI,Chicago,203503,Tony Snell,,,19:25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612741,CHI,Chicago,201166,Aaron Brooks,,,24:44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612741,CHI,Chicago,1626171,Bobby Portis,,,18:02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612741,CHI,Chicago,203926,Doug McDermott,,,10:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612741,CHI,Chicago,202734,E'Twaun Moore,,,16:08,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612761,TOR,Toronto,201960,DeMarre Carroll,F,,23:58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612761,TOR,Toronto,2449,Luis Scola,F,,27:46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612761,TOR,Toronto,202685,Jonas Valanciunas,C,,23:21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612761,TOR,Toronto,201942,DeMar DeRozan,G,,35:25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612761,TOR,Toronto,200768,Kyle Lowry,G,,39:14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612761,TOR,Toronto,202335,Patrick Patterson,,,25:57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612761,TOR,Toronto,203082,Terrence Ross,,,20:33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612761,TOR,Toronto,202709,Cory Joseph,,,28:02,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500507,1610612761,TOR,Toronto,202687,Bismack Biyombo,,,15:44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500506,1610612737,ATL,Atlanta,203145,Kent Bazemore,F,,32:38,18,12,8,4,5,0,0,0,0,0,2,0,0,0,0,0
0021500506,1610612737,ATL,Atlanta,200794,Paul Millsap,F,,34:16,19,10,6,4,6,0,3,6,0,0,2,0,0,0,0,0
0021500506,1610612737,ATL,Atlanta,201143,Al Horford,C,,28:39,13,11,9,2,3,0,4,8,0,0,0,0,0,0,0,0
0021500506,1610612737,ATL,Atlanta,2594,Kyle Korver,G,,28:44,13,11,7,4,1,0,0,0,0,0,0,0,0,0,0,0
0021500506,1610612737,ATL,Atlanta,201952,Jeff Teague,G,,29:34,9,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
0021500506,1610612737,ATL,Atlanta,200757,Thabo Sefolosha,,,21:39,4,3,1,2,8,0,0,0,0,0,0,0,0,0,0,0
0021500506,1610612737,ATL,Atlanta,204002,Edy Tavares,,,18:10,4,12,12,0,0,0,2,4,0,0,0,0,0,0,0,0
0021500506,1610612737,ATL,Atlanta,202714,Shelvin Mack,,,18:26,10,9,7,2,2,0,0,0,0,0,1,0,0,0,0,0
0021500506,1610612737,ATL,Atlanta,203118,Mike Scott,,,14:55,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0021500506,1610612737,ATL,Atlanta,203934,Lamar Patterson,,,9:59,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0021500506,1610612737,ATL,Atlanta,203200,Justin Holiday,,,3:00,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500506,1610612752,NYK,New York,2546,Carmelo Anthony,F,,35:29,11,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0
0021500506,1610612752,NYK,New York,204001,Kristaps Porzingis,F,,30:24,14,12,9,3,0,0,4,9,0,0,1,0,0,0,0,0
0021500506,1610612752,NYK,New York,201577,Robin Lopez,C,,29:31,16,15,13,2,3,0,5,12,0,0,1,0,0,0,0,0
0021500506,1610612752,NYK,New York,201167,Arron Afflalo,G,,37:05,38,9,3,6,0,0,0,0,0,0,2,0,0,0,0,0
0021500506,1610612752,NYK,New York,101181,Jose Calderon,G,,26:18,9,4,2,2,4,0,0,0,0,0,2,0,0,0,0,0
0021500506,1610612752,NYK,New York,202498,Lance Thomas,,,19:07,2,4,4,0,1,0,0,0,0,0,3,0,0,0,0,0
0021500506,1610612752,NYK,New York,204038,Langston Galloway,,,20:08,7,8,4,4,0,0,1,2,0,0,0,0,0,0,0,0
0021500506,1610612752,NYK,New York,1626170,Jerian Grant,,,18:11,8,6,6,0,1,0,0,0,0,0,1,0,0,0,0,0
0021500506,1610612752,NYK,New York,202682,Derrick Williams,,,20:53,6,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
0021500506,1610612752,NYK,New York,203124,Kyle O'Quinn,,,2:54,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0
0021500512,1610612750,MIN,Minnesota,2419,Tayshaun Prince,F,,20:09,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612750,MIN,Minnesota,708,Kevin Garnett,F,,16:49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612750,MIN,Minnesota,1626157,Karl-Anthony Towns,C,,24:35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612750,MIN,Minnesota,203952,Andrew Wiggins,G,,25:06,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612750,MIN,Minnesota,201937,Ricky Rubio,G,,33:21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612750,MIN,Minnesota,203476,Gorgui Dieng,,,27:28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612750,MIN,Minnesota,203498,Shabazz Muhammad,,,34:21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612750,MIN,Minnesota,203897,Zach LaVine,,,17:57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612750,MIN,Minnesota,203940,Adreian Payne,,,6:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612750,MIN,Minnesota,1626145,Tyus Jones,,,1:47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612750,MIN,Minnesota,1889,Andre Miller,,,11:19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612750,MIN,Minnesota,202357,Nemanja Bjelica,,,20:37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612755,PHI,Philadelphia,203924,Jerami Grant,F,,22:11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612755,PHI,Philadelphia,203457,Nerlens Noel,F,,30:34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612755,PHI,Philadelphia,1626143,Jahlil Okafor,C,,20:42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612755,PHI,Philadelphia,203917,Nik Stauskas,G,,28:58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612755,PHI,Philadelphia,202397,Ish Smith,G,,30:20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612755,PHI,Philadelphia,203960,JaKarr Sampson,,,12:01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612755,PHI,Philadelphia,203138,Hollis Thompson,,,20:47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612755,PHI,Philadelphia,1626158,Richaun Holmes,,,17:35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612755,PHI,Philadelphia,204456,T.J. McConnell,,,17:40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612755,PHI,Philadelphia,201171,Carl Landry,,,22:22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612755,PHI,Philadelphia,203496,Robert Covington,,,6:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500512,1610612755,PHI,Philadelphia,203477,Isaiah Canaan,,,10:21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500523,1610612758,SAC,Sacramento,203112,Quincy Acy,F,,16:05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500523,1610612758,SAC,Sacramento,200752,Rudy Gay,F,,47:48,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500523,1610612758,SAC,Sacramento,202326,DeMarcus Cousins,C,,48:43,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500523,1610612758,SAC,Sacramento,203463,Ben McLemore,G,,18:58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500523,1610612758,SAC,Sacramento,201954,Darren Collison,G,,47:01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500523,1610612758,SAC,Sacramento,201158,Marco Belinelli,,,43:25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500523,1610612758,SAC,Sacramento,201585,Kosta Koufos,,,17:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500523,1610612758,SAC,Sacramento,203552,Seth Curry,,,36:21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021500523,1610612758,SAC,Sacramento,202341,James Anderson,,,14:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
